,SMILES
201,Cc1ccc(S(=O)(=O)N(c2cc3c4c(c2)-b2c5ccc(C(C)(C)C)cc5c5cc(C(C)(C)C)cc(c25)B4c2cc(C)ccc2B3C2CCCCC2)c2c(C(F)(F)F)cc(C(F)(F)F)cc2C(F)(F)F)cc1
202,c1ccc2c(c1)Oc1ccccc1N2C(CB1c2ccccc2C2(c3ccccc31)c1ccccc1-c1ccccc12)Cc1cccc2ccccc12
203,COc1c(C23CC4CC(CC(C4)C2)C3)cc(-c2ccc(-c3ccccc3)cc2B2C(N(C)c3ccc(F)cc3)c3ccccc3N2c2c(C)cccc2C)cc1C12CC3CC(CC(C3)C1)C2
204,O=C(N(c1c(C(F)(F)F)cc(C(F)(F)F)cc1C(F)(F)F)C1CB(c2cccc3ccccc23)c2cc(C(F)(F)F)ccc2C1)C(F)(F)F
205,Cc1cc(C)c(N(C=C(CC=Cc2ccccc2)B([O-])Cc2ccccc2)S(C)(=O)=O)c(C)c1
206,CC1(C)c2ccccc2N(C(c2ccccc2)C2(B3OC(C)(C)C(C)(C)O3)CC2)c2ccccc21
207,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)cc3c1n2-c1cccc2c1B3c1ccccc1S2
208,O=C1C2CCCN2N1c1cbc2cccc(F)c12
209,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)cc3c1n2-c1cc(-c2cccc4c2C2(c5ccccc5Oc5ccccc52)c2ccccc2-4)cc2c1B3c1cc(C(C)(C)C)cc3c4cc(C(C)(C)C)ccc4n-2c13
210,CN1CB(C2CCCCC2)C(=O)C(C)(C)C(=O)B1c1ccccc1
211,Cc1cccc(C)c1N(c1cbc(C(F)(F)F)cc1)c1ccccc1
212,CC1(C)CON(C2(c3ccccc3)CCCCCCC2B(C(=O)B2c3ccccc3-c3ccccc32)c2ccccc2)OC1
213,c1ccc(C2OB(c3cccc4ccnc34)OC2c2ccccc2)cc1
214,Cc1cc(C)c(P(C(=BC(=O)C(C)(C)C)N(B2OC(C)(C)C(C)(C)O2)c2c(C)cccc2C)c2c(C)cc(C)cc2C)c(C)c1
215,CC(C)(C)C1CCB(c2ccccc2)CC1N1OC(C)(C)C(C)(C)O1
216,[H]N1OC(B2c3ccccc3C(C)(C)c3ccccc32)c2cccc(C=O)c21
217,CC1(C)ON(c2cbc(Br)cc2)OC1(C)C
218,CC(C)(C)c1ccc2c(c1)-c1cc(C(C)(C)C)ccc1N2c1cccc2b3c4cccc(N(c5ccc6oc7ccccc7c6c5)P(=O)(c5ccccc5)c5ccccc5)c4oc4cccc(oc12)c4-3
219,Fc1ccccc1B1C=C(N2OCCO2)C=NC1OCc1ccccc1
220,CC1(C)ON(C2CCC2B([O-])Cc2ccccc2Cl)OC1(C)C
221,CC(C)(C)c1cc(C(C)(C)C)c(N2CCCB(c3c(F)cccc3F)N3C4CCCC(CCC4)C23)c(C(C)(C)C)c1
222,CC1(C)c2ccccc2N2c3cccc4c3B(c3cccc5c3N4c3ccccc3S5)c3cccc1c32
223,C#CC(c1ccccc1)C1c2ccccc2N(c2ccccc2)C1(B1CCOCC1)c1ccccc1
224,CCC1B(c2ccc(C(C)(C)C)cc2)C(C)CN1O
225,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)cc3c1n2-c1cc(-c2cccc4c2C2(c5ccccc5Cc5ccccc52)c2ccccc2-4)cc2c1B3c1cc(C(C)(C)C)cc3c4cc(C(C)(C)C)ccc4n-2c13
226,CC(=O)B(CCN(C(=O)C12CC3CC(CC(C3)C1)C2)S(=O)(=O)c1ccc(C)cc1)Cc1ccccc1
227,[H]N1B(c2ccc(OC)cc2)C(c2bc(-c3ccccc3)cc2)=CC=C1c1ccccc1
228,O=C(Cc1ccccc1)B1C=CN(Cc2ccccc2)C2C3CCCC(CCC3)N12
229,CC(C)(C)C#CB1Cc2ccccc2N(c2ccccc2C23CC4CC(CC(C4)C2)C3)Oc2c(Cl)cc3c(c2C1)Oc1cc(O)c(Cl)cc1C31OC(=O)c2ccccc21
230,Cc1ccc2c3cccc4cccc(c43)n3c4cbc5cccc(c1c23)c54
231,Cc1cccc(C)c1N(C#Cc1ccccc1)c1ccc(N(Cc2cccc3ccccc23)Cc2c3ccccc3cc3ccccc23)cc1B([O-])O
232,CC1c2ccccc2B(=O)CC1N1OC(C)(C)C(C)(C)O1
233,Cc1ccc(B(C(=O)OC(C)(C)C)c2cc3c(=O)bc(=O)c4ccc5c(=O)nc(=O)c2c5c43)cc1
234,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)cc3c1n2-c1cc2c4ccccc4c4cc5c6ccccc6n6c7ccccc7c(c4c2c2c1B3c1cc(C(C)(C)C)cc3c4cc(C(C)(C)C)ccc4n-2c13)c56
235,COc1c(C23CC4CC(CC(C4)C2)C3)cc(-c2ccc(-c3ccccc3)cc2B(c2c(C)cccc2C)S(=O)(=O)b2cc(B3c4ccccc4Oc4ccccc43)cn2)cc1C12CC3CC(CC(C3)C1)C2
236,Cc1cccc2c(B(c3ccc(F)cc3)S(=O)C(C)(C)C)cnc12
237,CC1(C)CCCC(C)(C)B1c1ccc(N2OC(C)(C)C(C)(C)O2)cc1N1OC(C)(C)C(C)(C)O1
238,CB(Cc1ccccc1)CC(c1ccccc1)N(O)c1c(C)cccc1C
239,CC(C)(C)c1ccc(-c2ccc3c4ccc(-c5ccc(C(C)(C)C)cc5)c5c4n(c3c2)-c2cccc3c2B5c2c(-c4ccc(C(C)(C)C)cc4)ccc4c5ccc(-c6ccc(C(C)(C)C)cc6)cc5n-3c24)cc1
240,COC(c1ccccc1)(c1ccccc1)C1ON(C(CC(C)C)B2c3ccccc3CCc3ccccc32)OC1C(OC)(c1ccccc1)c1ccccc1
241,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)cc3c1n2-c1cc(-c2cccc4c2C2(c5ccccc5C(=O)c5ccccc52)c2ccccc2-4)cc2c1B3c1cc(C(C)(C)C)cc3c4cc(C(C)(C)C)ccc4n-2c13
242,C=C(C)C=CCC(=CN1CCCCC1)B(c1c(C)cc(C)cc1C)c1c(C(C)(C)C)cc(C(C)(C)C)cc1C(C)(C)C
243,COc1bcc(B2OC(C)(C)C(C)(C)O2)cc1S(=O)(=O)N(Cc1ccccc1)Oc1ccccc1
244,CC(C)(C)c1ccc2c(c1)N1c3c(cc(B4CCOCC4)cc3-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)cc1c43)O2
245,CC(C)(C)C1=CCN2C(=O)c3ccccc3C2C1B1c2ccccc2-c2ccccc21
246,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)cc3c1n2-c1cc(-c2ccccn2)cc2c1B3c1cc(C(C)(C)C)cc3c4cc(C(C)(C)C)ccc4n-2c13
247,Cc1cc(C)c(C)c(N2CC(C)c3cccc(C(C)C)c3B3C2C(C)(C)CC3(C)C)c1C
248,O=C1N(c2ccccc2)C(=O)n2c3ccccc3bn21
249,COC(=O)C1=C(C)B(O)C(C)=C(C(=O)OC)C1c1ccc(B2c3ccccc3Oc3ccccc32)cc1N(c1ccc(C(F)(F)F)cc1)c1c(C(F)(F)F)cc(C(F)(F)F)cc1C(F)(F)F
250,O=c1c2ccccc2n2c3c(cccc13)B1c3c-2cccc3-n2c3ccccc3c(=O)c3cccc1c32
251,Cc1cccc(C)c1N1c2ccccc2CC(B2c3ccccc3C(C)(C)c3ccccc32)C1c1cccc2ccccc12
252,C=CCC1(C)c2ccccc2B(C#Cc2ccccc2)C1(Cc1ccccc1)N(F)c1ccccc1
253,[H]N1C(=O)C2C3B(c4ccccc4)N(O)C(c4ccccc4)(C2C1=O)N3c1ccc2oc3ccccc3c2c1
254,Cc1ccc(S(=O)(=O)B(c2ccc(C(C)(C)C)cc2)c2ccccc2N2OCC(C)(C)CO2)cc1
255,CC1(C)c2ccccc2B(c2cnc(Cl)c(Cl)c2)c2ccccc21
256,CC1(C)ON(B(c2cccn2)c2cccn2)OC1(C)C
257,CC(C)(C)c1ccc(B(c2ccccc2)c2c(-c3ccc(F)cc3)c(N3C(C)(C)CCCC3(C)C)cc3ccccc23)cc1
258,CC(C)P(=O)(c1ccc(N2c3ccccc3Oc3ccccc32)cc1B1Oc2ccccc2O1)C(C)C
259,c1ccc2c(c1)[Se]c1cccc3c1N2c1cccc2c1B3c1cccc3c1N2c1ccccc1[Se]3
260,COc1ccc(B(CC(B(C)O)C(=O)N2OC3(C)c4cccc5cccc(c45)C3(C)O2)c2c(C)cccc2C)c(C)c1
261,Cc1cc(C)c(C)c(B(c2ccccc2F)c2c(-c3cccc4ccccc34)c(N(O)c3ccccc3F)c3ccccc3c2O[Si](C)(C)C(C)(C)C)c1C
262,CB(c1cc2c3c(c1)N1c4ccccc4CCc4cccc(c41)N3c1cccc3c1B2c1ccccc1CC3)c1c(C(C)C)cccc1C(C)C
263,O=P1(c2ccccc2)c2ccccc2B(c2cc3n4c2C=CCC4c2ccccc2-3)c2ccccc21
264,CC1(C)c2ccccc2N(c2cc(-c3ccc4c(c3)Sc3ccccc3B4c3ccccc3)cc(N(S(=O)C(C)(C)C)[Si](C)(C)c3ccccc3)c2)c2ccccc21
265,[H]N=C1B(c2c(C)cccc2C)N([Si](C)(C)C)B1P(=O)(c1ccccc1C)c1ccccc1C
266,Cc1ccc(B(c2ccc(-c3cccc4cccc(-c5cc6c7c(c5)-n5c8ccc(C(C)(C)C)cc8c8cc(C(C)(C)C)cc(c85)B7c5cc(C(C)(C)C)cc7c8cc(C(C)(C)C)ccc8n-6c57)c34)cc2)C(C)(C)C)cc1
267,CN1B=C(c2ccccc2)N([Si](C)(C)c2ccccc2)C1C1CCCCC1
268,CCS(=O)(=O)B1C=CN(c2c(C(C)C)cccc2C(C)C)C(c2ccc(B(O)C(=O)C(C)(C)C)cc2)=C1
269,[H]B(Cl)C(=O)C(C)N1c2ccccc2C(C)(C)c2ccccc21
270,CC(=O)N1OB(O)C(=O)c2ccccc21
271,[H]N(C(=O)OC(C)(C)C)c1cccc2bcc([SiH](C)C)c12
272,CC1(C)OB(C=C(CC(=C[Si](C)(C)c2ccccc2)C2CC2)N2OC(C)(C)C(C)(C)O2)OC1(C)C
273,CN1C=CB(C(=O)OC(C)(C)Cc2ccccc2)C(c2ccccc2)=C1
274,O=C1B(O)C(=O)c2c1cccc2N1c2ccccc2P(=O)(c2ccccc2)c2ccccc21
275,Cc1cc(C)c(-c2cc3c4c(c2)-n2c5ccc(C(C)(C)C)cc5c5cc(C(C)(C)C)cc(c52)B4c2cc(C(C)(C)C)cc4c5cc(C(C)(C)C)ccc5n-3c24)c(C)c1
276,Cc1cccc(C)c1N1OCC(c2ccccc2)B(C(=O)c2ccccc2)Cc2ccccc21
277,COc1c(C23CC4CC(CC(C4)C2)C3)cc(-c2ccc(-c3ccccc3)cc2N(OC)C2(c3ccc(C)cc3)B(O)C(C)(C)CC2(C)C)cc1C12CC3CC(CC(C3)C1)C2
278,[H]B1C(=O)N(c2cccc(-c3ccccc3)c2)c2ccccc2N1c1c(C)cc(C)cc1C
279,Cc1ccc(S(=O)(=O)N2B(C(=O)Oc3ccccc3)C(C(C)(C)C)c3ccccc32)cc1
280,COc1ccc(C=CC2B([O-])C=C(c3ccc(OC)cc3)N2C(=O)C(F)(F)F)cc1
281,[H]N(C1C(=CCC[Si](C)(C)C)B(c2c(C(C)C)cccc2C(C)C)N(c2c(C)cc(C)cc2C)C1CC[Si](C)(C)C)C(C)(C)C
282,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)cc3c1n2-c1cc(-c2ccc4c(c2)C(c2ccccc2)(c2ccccc2)c2cccc5c6ccccc6n-4c25)cc2c1B3c1cc(C(C)(C)C)cc3c4cc(C(C)(C)C)ccc4n-2c13
283,O=S(=O)(c1ccccc1)N(c1cc2c3c(c1)-n1c4ccccc4c4cccc(c41)B3c1cccc3c1b-2c1ccccc13)c1c(C(F)(F)F)cc(C(F)(F)F)cc1C(F)(F)F
284,FC(F)(F)c1ccc(B(c2ccc(Cl)cc2)c2cnc3ccc(Br)cc23)cc1
285,Cc1cc(C)c(B(c2ccc3c(c2)N(=Cc2cc(I)cc(I)c2O)c2cc(B(c4c(-c5c(C(C)C)cccc5C(C)C)cccc4-c4c(C(C)C)cccc4C(C)C)C4CCCCC4)ccc2B3Cl)c2c(C(C)C)cccc2C(C)C)c(C)c1
286,[H]B(Cc1ccccc1)C(=O)B(C1CCCCC1(c1ccc(Cl)cc1)N1c2ccccc2Sc2ccccc21)[Si](C)(C)C
287,Cc1ccccc1P(=O)(B1c2cc3c(ccc4ccccc43)cc2N2c3cc4ccc5ccccc5c4cc3B(c3c(C(F)(F)F)cc(C(F)(F)F)cc3C(F)(F)F)c3cc(C(C)(C)C)cc1c32)c1ccccc1C
288,Cc1cc(C)c2c(c1)-c1ccccc1B(C(=O)C=Cc1ccccc1)B2c1c(C)cc2oc(=O)nc2c1C
289,O=B1C(c2ccccc2)=CN(c2ccccc2)C1C=Cc1ccccc1
290,CC(=CC(=O)c1ccccc1)B(O)c1ccccc1B=C(B1c2ccccc2Oc2ccccc21)N1C2CCCC1CCC2
291,Cc1cc2c3c(c1)N(Cc1ccccc1)c1ccccc1N3c1cc3c(cc1B2S(=O)(=O)C1CC1)C1(c2ccccc2-3)C2CC3CC(C2)CC1C3
292,C=C(B1OC(C)(C)C(C)(C)O1)C1c2ccccc2C(CC)N1c1ccccc1
293,Cc1ccc(N(Cc2ccccc2)N(C2B(c3c(C)c(C)cc(C)c3C)C(C)(C)CC23CCCCC3)N2OC(C)(C)C(C)(C)O2)cc1
294,CCB(c1cccc(Cl)c1Cl)c1c(C)cccc1N1CCOC1=O
295,Fc1ccc2bc3cc4c(cc3c2c1)B(c1c(C(F)(F)F)cc(C(F)(F)F)cc1C(F)(F)F)c1cc2c(cc1N4c1ccccc1)nc1ccc(F)cc12
296,CC(C)c1cc(C(C)C)c(N(c2ccccc2)C2B=CC=N2)c(C(C)C)c1
297,Cc1cc(C)c(C)c(B(Cc2c3ccccc3cc3ccccc23)C(=Cc2ccccc2)N(C(=O)OC(C)(C)C)c2c(C)cccc2C)c1C
298,[H]B1ON=C(c2ccc(C)cc2)N1c1c(C(C)C)cc(C(C)C)cc1C(C)C
299,Cc1cccc(C)c1B1C(c2ccccc2)(C(C)N(C)C(C)(C)C)c2ccccc2S1(=O)=O
300,CCOc1ncccc1B1OC(C)(C)C(C)(C)O1
301,Cc1ccccc1B1C(c2ccccc2)=BON1c1cc2ccccn2c1
302,CC(C)(C)c1ccc2c(c1)B1c3cccc4c3N(c3ccccc3C4(c3ccccc3)c3ccccc3)c3cccc(c31)O2
303,CC1(C)C(=O)B(C(=O)c2cc(Cl)c(Cl)c(Cl)c2Cl)C(B2OC(C)(C)C(C)(C)O2)N(O)C1=O
304,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)cc3c1n2-c1cc(-c2cccc4c2oc2ccccc24)cc2c1B3c1cc(C(C)(C)C)cc3c4cc(C(C)(C)C)ccc4n-2c13
305,COc1ccc(B(c2c(C(C)C)cccc2C(C)C)C(C(c2ccccc2)N2CCOCC2)[Si](C)(C)C)cc1
306,Cc1nc(-c2ccc(B(c3ccc(Cl)cc3)C(C)(C)C)cc2)c(N2C=Cc3ccccc3N2[Si](C)(C)C)c2c1COC2
307,Cc1cccc(C)c1B(c1cccc(O)c1C1SCCN1c1ccccc1)[Si](C)(C)C
308,Cc1ccc(S(=O)(=O)B(B(C2=BC(C)(C)CC2(C)C)N2Oc3ccccc3O2)c2c(C)cc(C)cc2C)cc1
309,CC(C)(C)OC(=O)B1c2ccccc2-n2c3ccccc3c3cc4cc5ccccc5cc4c4ccc1c2c43
310,CC(C)c1cccc(C(C)C)c1N1C=C(B2C3CCCC2CCC3)C=NC1Cl
311,Cc1cc(C)c(-c2cccc(-c3c(C)cc(C)cc3C)c2N2CCCC2CB2CCCCC2)c(C)c1
312,[H]B(C1=CN(S(=O)(=O)c2ccc(C)cc2)CB=C1)C(C)(C)C
313,b1c2c(c3cccc4cccc1c43)-c1ccccc1N(Cc1ccccc1)C2
314,[H]N(c1ccccc1C(=O)B(O)c1ccc(C(C)(C)C)cc1)c1c(C(C)C)cc(C(C)C)cc1C(C)C
315,Cc1cc(C)c2c(c1)-c1cc(C)cc(C)c1B2c1c(N(c2ccc3c(c2)C(C)(C)c2ccccc2O3)C2CCCCC2)ccc2cccc(N3C4CCCC3CCC4)c12
316,CC(C)(C)c1ccc(N2CC(c3ccccc3)=CC(Cc3ccccc3)(B3OC(C)(C)C(C)(C)O3)C2)cc1
317,COC(=O)C1=C(C(=O)OC)N(S(=O)(=O)c2ccc(C)cc2)c2ccccc2B1c1ccccc1
318,CCOP(=O)(OCC)C1c2ccccc2B(c2c(C(C)C)cccc2C(C)C)N1C(c1ccccc1)c1ccccc1
319,COc1cccc(B2B=Cc3cc(O)ccc3B2C(C)(C)C)n1
320,CC(C)(C)c1cc2c(c(C(C)(C)C)c1)Oc1cccc3c1B2c1cc(C(C)(C)C)cc2c4cc(C(C)(C)C)ccc4n-3c12
321,B(=CN1Oc2ccccc2O1)c1ccccc1
322,COC(=O)B(C1=C(c2ccccc2)C(CCl)=C(c2ccccc2)CN(c2c(C)cccc2C)C1)[Si](C)(C)C
323,CC(C)(C)B(c1cc(C(F)(F)F)ccc1N1Oc2ccccc2O1)c1c(F)c(F)c(F)c(F)c1F
324,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)cc3c1n2-c1cc(-c2ccc([Si](c4ccccc4)(c4ccccc4)c4ccccc4)cc2)cc2c1B3c1cc(C(C)(C)C)cc3c4cc(C(C)(C)C)ccc4n-2c13
325,[H]B([H])C(C(C)C)N(O)c1ccc(OC)cc1
326,CN(O)CC1CC(c2ccccc2)(c2ccccc2)CB1C(=O)OC(C)(C)C
327,COc1ccc(C(=BC(C)=CC(=O)c2ccccc2)N2OCC(C)(C)N2C(=O)c2ccccc2)cc1
328,COc1ccccc1B(O)c1cnc2c(OC)cccc12
329,CC(B1c2ccc(C(C)(C)C)cc2-c2cc(C(C)(C)C)ccc21)C(c1ccccc1)N(C(=O)Cc1ccccc1)[Si](C)(C)c1ccccc1
330,[H]B(C)c1ccc(C=Cc2cccc(C)n2)c(B2c3ccccc3Sc3ccccc32)c1
331,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)cc3c1n2-c1cc(-c2ccc(F)cc2)cc2c1B3c1cc(C(C)(C)C)cc3c4cc(C(C)(C)C)ccc4n-2c13
332,Cc1ccc2bcc(N3OC(C)(C)C(C)(C)O3)c2c1
333,[H]B(Cc1c2ccccc2cc2ccccc12)C(C1CCCCC1)N1OC(C)(C)C(C)(C)O1
334,CC1CN(Cc2ccccc2Br)CCCB1O
335,Cc1ccc(B(Oc2ccccc2)c2cnc(Cl)c(F)c2)cc1
336,c1ccc(C2(c3ccccc3)c3ccccc3N3c4cccc5c4B(c4cccc2c43)c2cccc3c2N5c2ccccc2C3(c2ccccc2)c2ccccc2)cc1
337,CC(C)(C)c1cc(B2c3ccc(C(C)(C)C)cc3-c3cc(C(C)(C)C)ccc32)cc(N2OC(C)(C)C(C)(C)O2)c1
338,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)cc3c1n2-c1ccc2c4c1B3c1cc3sc5ccccc5c3cc1N4c1ccccc1C2(c1ccccc1)c1ccccc1
339,CC(C)(C)N(c1ccccc1)c1cc2c3c(c1)N(c1c(F)c(F)c(F)c(F)c1F)c1ccccc1B3c1cccc3c1B2c1ccccc1S3(=O)=O
340,CC(C)OC(=O)N1c2cc(-c3ccccc3)ccc2B2c3ccc(-c4ccccc4)cc3N(O)c3cc(B4c5cccc6ccc7ccc8cccc4c8c7c56)cc1c32
341,COc1bcc(N2OC(C)(C)C(C)(C)O2)cc1
342,CCCN1C2CCC(B3C4CCCC3CCC4)C1CC2
343,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)cc3c1n2-c1cc(-c2ccc4c(c2)P(=O)(c2ccccc2)c2ccccc2-4)cc2c1B3c1cc(C(C)(C)C)cc3c4cc(C(C)(C)C)ccc4n-2c13
344,COC(=O)c1ccc(B(c2c(C)cccc2C)C(C)C)cc1N(c1c(C)cc(C)cc1C)c1c(C(C)(C)C)cc(C(C)(C)C)cc1C(C)(C)C
345,OB1c2ccccc2N2c3cccc4c3N(c3ccccc3S4)c3cccc1c32
346,CC(C)c1cc(C(C)C)c(B(C(=O)c2ccccc2)C2CON(O)C2C(=O)c2ccccc2)c(C(C)C)c1
347,[H]N(C)C(B(C(=C)[Si](C)(C)C)c1c(F)c(F)c(F)c(F)c1F)c1ccccc1
348,CC(=O)CCCCCC(=O)B(C(=O)C1CSC(c2c(O)cccc2B2OC(C)(C)C(C)(C)O2)N1C(C)(C)C)c1c(F)c(F)c(F)c(F)c1F
349,CS(=O)c1cc2c3c(c1)-n1c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)cc(c41)B3c1cc(C(C)(C)C)cc3c4cc(C(C)(C)C)ccc4n-2c13
350,CC(C)c1cccc(C(C)C)c1B1c2ccccc2-n2cccc2N1c1ccccc1
351,CC(C)c1cccc(C(C)C)c1B1CC(N2c3ccccc3Sc3ccccc32)C1c1cbc(B(Cl)[Si](C)(C)C)cc1
352,CC(C)(C)N(C(=O)c1ccc(Br)cc1)c1cc(B2c3ccccc3Sc3ccccc32)ccc1C#N
353,CC(C)c1cccc(C(C)C)c1B(Cc1cccc(CN(Cc2ccccc2)c2c(-c3c(C(C)C)cccc3C(C)C)cccc2-c2c(C(C)C)cccc2C(C)C)c1N1c2ccccc2[Se]c2ccccc21)c1ccc(F)cc1
354,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)cc3c1n2-c1cccc2c1B3c1cc3c(c4c5ccccc5n-2c14)-c1ccccc1C31c2ccccc2-c2ccccc21
355,COc1cccc(OC)c1N(Cc1cc(C#N)ccc1B(O)O)[Si](C)(C)C
356,CC(C)c1ccccc1B1c2ccccc2N2c3cccc4c3B(c3ccccc3S4)c3cc(B4c5cccc6ccc7ccc8cccc4c8c7c56)cc1c32
357,CC(C)c1cccc(C(C)C)c1N1CB(Cc2ccccc2Br)SC1=S
358,CCCCc1nc2c3c4c(cc2c2ccccc12)-n1c2ccc(C(C)(C)C)cc2c2cc(C(C)(C)C)cc(c21)B4c1cc(C(C)(C)C)cc2c4cc(C(C)(C)C)ccc4n-3c12
359,CC1=CN([O-])C=C(C)B1[O-]
360,CC1(C)c2ccccc2N(c2ccccc2B(c2ccccc2N(O)C(=O)C23CC4CC(CC(C4)C2)C3)S(=O)(=O)c2cccc3cccnc23)c2ccccc21
361,CC(C)(C)c1ccc2c(c1)B1c3cccc4c3N(c3ccccc3C4(C)C)c3cccc(c31)O2
362,c1ccc2c(c1)Sc1cccc3c1N2c1cccc2c1B3c1cccc3c1N2c1ccccc1[Se]3
363,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)cc3c1n2-c1ccc(Br)c2c1B3c1cc(C(C)(C)C)cc3c4cc(C(C)(C)C)ccc4n-2c13
364,[H]N1ON=C(c2cbccc2)N1=O
365,CC(B1OC(N2c3ccc(C(C)(C)C)cc3-c3cc(C(C)(C)C)ccc32)c2ccccc21)c1ccccc1
366,CB(c1ccccc1C(C)N1OC(C)(C)C(C)(C)O1)c1c(C)cccc1C
367,Cc1cc2ccc3ccccc3c2c2c1-n1(cccc3cccc(S(N)(=O)=O)c31)-c1cc(C(C)(C)C)cc3c1B2c1c(ccc2ccccc12)N3c1c(C(C)C)cc(C(C)C)cc1C(C)C
368,[H]B(c1nccc1-c1ccccc1)[Si](C)(C)c1ccccc1
369,COC(=O)C1=CN(C)C(C(Cc2ccccc2)B(Br)c2c(C)cccc2C)C=C1
370,CC(C)(C)C1=CCB2C(=O)c3ccccc3C2(C)C1N(Cc1ccccc1Cl)c1ccccc1F
371,CC(C)(C)c1ccc2b3c4c(cc(C(C)(C)C)cc4c2c1)N1c2ccccc2-n2c4ccccc4c4c(N(c5ccc(C(F)(F)F)cc5)S(C)(=O)=O)cc-3c1c42
372,CC(C)(C)c1ccc2b3c4c(cc(C(C)(C)C)cc4c2c1)N1c2c-3cccc2-n2c3ccccc3c3cc4nc5ccccc5c4c1c32
373,COc1ccc(N(c2cccc(B3c4c(C)cc(C)cc4-c4cc(C)cc(C)c43)c2)c2c(C)cc(C)cc2C)c(C)c1
374,Cc1ccc(S(=O)(=O)N(Cc2c(O)ccc3ccccc23)c2ccc(N3C(=O)c4cccc5cccc(c45)C3=O)cc2CB2CCCCC2)cc1
375,CC(C)(C)c1ccc2c(c1)-c1cc(C(C)(C)C)ccc1B2c1cnc2cc(F)ccc12
376,CC(C)B1OC(N(C)c2ccccc2)c2cc(F)ccc21
377,COc1ccc(C2B(P(C(C)C)C(C)C)c3c(cc(C)c(B(Cc4c(C)cc(C)cc4C)S(=O)(=O)c4ccccc4)c3C)N2Cl)cc1
378,[H]N(c1cc2c3c(c1)-n1c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)cc(c41)B3c1cc(C(C)(C)C)cc3c4cc(C(C)(C)C)ccc4n-2c13)S(=O)(=O)c1ccc(C)cc1
379,[H]N1c2ccccc2N(C(=O)c2cc(Cl)c(Cl)c(Cl)c2Cl)C1C(B1c2ccccc2Oc2ccccc21)=P(c1ccccc1)(c1ccccc1)c1ccccc1
380,CC(C)(C)C1=NB(=O)N(C(=O)c2ccccc2)B1O
381,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)cc3c1n2-c1cc(-c2ccc4c(=O)c5ccccc5oc4c2)cc2c1B3c1cc(C(C)(C)C)cc3c4cc(C(C)(C)C)ccc4n-2c13
382,Cc1cc(C)c(B(C=C(CC(=C[Si](C)(C)c2ccccc2)[Si](C)(C)c2ccccc2)N2CCCC2=O)[Si](C)(C)c2ccccc2)c(C)c1
383,Cc1bc2c(N(c3ccc(C(C)(C)C)cc3)[Si](C)(C)c3ccccc3)c(Cl)ccc2cc1
384,Cc1cc(C)c(P2(c3c(C)cc(C)cc3C)=C([Si](C)(C)C)CN(c3ccc(C(C)(C)C)cc3)N(C(=O)c3cc(Cl)c(Cl)c(Cl)c3Cl)C2=BC(=O)C(F)(F)F)c(C)c1
385,ON(c1ccc(-c2ccccc2)cc1)C1C2CCC(C2)C1B1CCSCC1
386,Cc1ccc2c(c1)B1c3cccc4c3N(c3ccccc3-c3ccccc3-4)c3cc(N4c5ccccc5-c5ccccc54)cc(c31)N2C(=O)Oc1ccccc1
387,[H]N1C2CCCC(CCC2)C1B(O)c1ccccc1
388,CC(=CN1C2CCCC1CCC2)B(Cc1ccccc1)C(=O)OC(C)(C)C
389,CC1=CN(S(=O)(=O)C2CC2)c2ccccc2B1c1c(C(F)(F)F)cc(C(F)(F)F)cc1C(F)(F)F
390,CC(C)(C)c1ccc2c(c1)-c1cc(C(C)(C)C)ccc1B2C=CN1Oc2ccccc2O1
391,COc1cc(C)bc2c(N3c4ccccc4C4(c5ccccc5-c5ccccc54)c4ccccc43)cccc12
392,[H]B(Cc1ccccc1N1c2ccccc2C(C)(C)c2ccccc21)c1ccccc1
393,CC(C)c1cc(C(C)C)c(-c2cccc(-c3c(C(C)C)cc(C(C)C)cc3C(C)C)c2N2CB(Cc3ccccc3)C(c3ccc(Br)cc3)=C2c2ccc(Br)cc2)c(C(C)C)c1
394,CCS(=O)(=O)B(c1cccc(-c2cc3c4c(c2)-n2c5ccc(C(C)(C)C)cc5c5cc(C(C)(C)C)cc(c52)N4c2cc(C(C)(C)C)cc4c2b-3c2ccc(C(C)(C)C)cc24)c1)[Si](C)(C)C
395,b1c2ccccc2c2nc3ccccc3c12
